user,n_deposit,n_borrow,n_repay,n_redeem,n_liquidation,n_total,liquidated,repay_ratio,liquidation_ratio,wallet_age,tx_frequency,time_variance,net_deposit,net_borrow,utilization,avg_tx_size,credit_score
0x04b59920172985237d8c10f2ee2b3dbf7d56154c,2,1,1,1,0,5,0,1.0,0.0,0.005856481481481482,853.7549407114624,16546.75,1681485221.118422,1378901644.7753835,0.8200498151617542,878845273.0830183,65.22158349462308
0x04b5c5d08ddef275535c5a95a62f803fc1cd3dba,40,52,103,16,0,211,0,1.9807692307692308,0.0,79.09442129629629,2.6676976269864987,2246322343.217596,5.167468179052438e+22,1.271645082426228e+22,0.24608667888486357,2.2370819054361935e+21,523.716424860898
0x04b6c3d520b2521ed9bf523c03967f4a28a32b50,23,8,1,3,0,35,0,0.125,0.0,78.03479166666666,0.4485178886554342,139519349496.26297,2.2905865255531512e+20,1.1034054229849748e+20,0.48171305064257053,9.697119852977945e+18,130.08998746017966
0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e,1,1,0,1,0,3,0,0.0,0.0,0.0016666666666666668,1799.9999999999998,36.0,0.0,411043.27031203,0.0,175548.31223196807,55.71799968515046
0x04b7e41c0ec19ae1572ad124fded5030d8f399d5,0,0,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10290420725.030945,9.668737692725529
0x04b7f0bb0ec9de8313180276279984125e9c3f7c,2,1,0,0,0,3,0,0.0,0.0,5.217013888888889,0.5750415973377704,2313802404.0,1.4029232259142312e+20,7.380617870174088e+19,0.5260885081836479,7.136616709772133e+19,55.398665566551585
0x04b80ffd9e33286ced79539f6e2a20ca45247833,4,0,0,1,0,5,0,1.0,0.0,93.96527777777777,0.05321114477865642,8470079431897.0,8.00847569469131e+21,0.0,0.0,1.6016951389383384e+21,311.6349303596112
0x04b8b16b405662a4d14e27d943036dbd31aab01a,6,1,1,6,0,14,0,1.0,0.0,46.20143518518518,0.3030208898032068,215068131575.2071,1.0249451763413193e+21,0.0,0.0,7.076092163836339e+20,57.64182645967088
0x04b9164c0335c93939dc6edb65d2274e96129afe,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,3.7288955941456845e+18,0.0,0.0,3.7288955941456845e+18,0.5416160224758642
0x04b95fbf82c747ebb71e9117c979aaa7ae0830f1,0,0,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7262246124.760402,9.623320194752637
0x04b98ee207121943d1e76080a5b4b93345663335,4,11,17,9,0,41,0,1.5454545454545454,0.0,39.31138888888889,1.04295475583129,28516556265.139996,0.0,0.0,0.0,4.910713301412722e+21,155.06061479336495
0x04ba162fac660a46e6b234413543a18cf101670e,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1132148.4780659457,0.0,0.0,1132148.4780659457,0.0
0x04bc46819f14a5580ed913688666c6f589f55403,2,0,0,0,0,2,0,1.0,0.0,0.0002314814814814815,8640.0,0.0,1136582.4544099497,0.0,0.0,568291.2272049749,132.33237058031898
0x04bc88e5693ac863f9c693930354cf6a000ef077,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.7704710475460368e+17,0.0,0.0,1.7704710475460368e+17,0.0
0x04bcedca9d869d3d6cb35c8e5751160cea90ca4a,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,2.2603542030325904e+17,0.0,0.0,2.2603542030325904e+17,0.0
